id,state,lat,lon
USC00150490,KY,37.4533,-86.9117
USC00150619,KY,37.5733,-84.2908
USC00150630,KY,37.9161,-85.6572
USC00150700,KY,36.7833,-83.5167
USC00150804,KY,38.4233,-83.9983
USC00150858,KY,37.4667,-83.6606
USC00150860,KY,37.3578,-83.7706
USC00150875,KY,37.7436,-85.7483
USC00150904,KY,36.9986,-86.4272
USC00150906,KY,36.9503,-86.4756
USC00150940,KY,37.495,-85.1517
USC00150955,KY,37.9561,-86.1144
USC00151080,KY,37.3417,-83.4706
USC00151090,KY,37.5667,-87.9667
USC00151120,KY,37.2167,-82.5833
USC00151137,KY,36.7833,-85.4
USC00151208,KY,36.8147,-87.8817
USC00151210,KY,36.86,-87.8381
USC00151227,KY,37.5319,-87.2669
USC00151251,KY,38.5161,-85.2317
USC00151294,KY,37.4183,-86.5008
USC00151306,KY,36.7497,-87.9464
USC00151318,KY,37.2333,-83.0333
USC00151391,KY,37.1414,-85.9508
USC00151517,KY,37.9589,-82.7464
USC00151640,KY,36.8833,-83.0167
USC00151725,KY,37.0897,-85.3045
USC00151727,KY,36.7583,-89.1217
USC00151810,KY,37.7928,-86.2325
USC00151890,KY,37.4903,-84.4375
USC00151895,KY,37.83,-84.0347
USC00151900,KY,38.3636,-85.4186
USC00151927,KY,37.0856,-87.4986
USC00151948,KY,36.5758,-88.9353
USC00151965,KY,36.9667,-82.9833
USC00151998,KY,38.3769,-84.3031
USC00152040,KY,37.6528,-84.7708
USC00152072,KY,37.1594,-87.6881
USC00152214,KY,37.7858,-84.7078
USC00152250,KY,38.715,-84.5911
USC00152358,KY,37.5806,-86.7769
USC00152366,KY,37.0833,-87
USC00152409,KY,37.75,-84.3333
USC00152442,KY,37.0486,-88.0728
USC00152500,KY,37.7117,-85.8306
USC00152512,KY,37.6797,-85.8761
USC00152548,KY,36.8078,-87.1531
USC00152575,KY,36.8275,-85.8975
USC00152775,KY,38.6753,-84.325
USC00152791,KY,38.1228,-83.5328
USC00152825,KY,37.4333,-82.4167
USC00152903,KY,38.4503,-83.7355
USC00153006,KY,36.7833,-83.75
USC00153030,KY,38.1792,-84.8992
USC00153052,KY,37.95,-83.6667
USC00153112,KY,36.6333,-85.8
USC00153194,KY,38.2103,-84.5622
USC00153203,KY,38.4169,-84.8819
USC00153223,KY,37.0147,-88.2678
USC00153230,KY,38.2186,-83.1431
USC00153246,KY,37.0014,-85.9072
USC00153252,KY,37.6011,-85.9067
USC00153382,KY,37.4,-83.95
USC00153389,KY,38.3353,-82.9075
USC00153391,KY,38.2922,-82.9747
USC00153398,KY,38.2514,-82.9886
USC00153430,KY,37.2592,-85.5022
USC00153435,KY,37.2333,-85.55
USC00153629,KY,36.8144,-83.3144
USC00153712,KY,37.2472,-83.1817
USC00153714,KY,37.2472,-83.1817
USC00153741,KY,37.55,-83.7667
USC00153744,KY,37.5786,-83.7658
USC00153762,KY,37.7558,-87.6456
USC00153768,KY,37.7922,-87.5708
USC00153798,KY,36.6703,-87.5589
USC00153929,KY,37.5317,-85.735
USC00153994,KY,36.8492,-87.5206
USC00154138,KY,37.8725,-82.5194
USC00154208,KY,37.0056,-85.0617
USC00154369,KY,37.9397,-84.6597
USC00154375,KY,36.76,-88.1386
USC00154620,KY,37.6172,-84.5706
USC00154703,KY,37.5108,-86.2892
USC00154732,KY,37.8933,-86.9061
USC00154755,KY,37.2508,-84.9328
USC00154848,KY,38.6439,-82.8628
USC00154857,KY,38.4333,-84.9764
USC00154905,KY,37.1358,-84.1039
USC00154946,KY,38.1086,-82.6028
USC00154948,KY,38.125,-82.6947
USC00154955,KY,38.2778,-85.7917
USC00154958,KY,38.115,-85.645
USC00154967,KY,36.9692,-88.8314
USC00155067,KY,37.3475,-87.5239
USC00155072,KY,37.2203,-87.4283
USC00155097,KY,37.1317,-86.1481
USC00155111,KY,37.15,-83.8167
USC00155165,KY,36.8425,-85.5244
USC00155175,KY,37.55,-82.7667
USC00155235,KY,36.8583,-88.6686
USC00155243,KY,38.6869,-83.7872
USC00155370,KY,37.5333,-82.3833
USC00155389,KY,36.6086,-83.7144
USC00155444,KY,37.4336,-86.0089
USC00155524,KY,36.8667,-84.8275
USC00155559,KY,38.1864,-83.4669
USC00155640,KY,38.0583,-83.9333
USC00155648,KY,37.3542,-84.3369
USC00155694,KY,36.6122,-88.3083
USC00155757,KY,36.5964,-88.2194
USC00155834,KY,37.2792,-86.2492
USC00156012,KY,38.3422,-83.1036
USC00156028,KY,37.2669,-83.65
USC00156091,KY,37.7828,-87.1183
USC00156094,KY,37.7908,-87.0664
USC00156117,KY,37.05,-88.55
USC00156136,KY,37.8175,-82.7883
USC00156155,KY,37.2592,-86.9778
USC00156170,KY,38.2053,-84.2383
USC00156360,KY,37.5333,-82.5833
USC00156379,KY,36.9833,-83.2167
USC00156495,KY,37.235,-87.1514
USC00156580,KY,37.1244,-87.8672
USC00156595,KY,37.3997,-87.7622
USC00156624,KY,37.5339,-83.3492
USC00156810,KY,37.7347,-84.2972
USC00156882,KY,37.2164,-86.8939
USC00156988,KY,37.6178,-86.5044
USC00157049,KY,36.855,-86.8883
USC00157134,KY,37.7333,-83.0167
USC00157215,KY,36.7458,-86.2258
USC00157234,KY,37.6031,-87.5222
USC00157300,KY,36.9253,-87.105
USC00157324,KY,38.2,-85.2
USC00157334,KY,38.0544,-85.6242
USC00157431,KY,37.0875,-82.9925
USC00157441,KY,37.8467,-83.6844
USC00157508,KY,37.1167,-84.6
USC00157510,KY,37.1167,-84.6167
USC00157592,KY,37.8589,-87.4086
USC00157604,KY,37.7161,-85.2342
USC00157648,KY,37.4897,-84.6461
USC00157652,KY,37.8603,-83.8969
USC00157677,KY,36.6736,-84.4792
USC00157800,KY,36.8861,-85.7067
USC00158070,KY,36.8136,-85.7081
USC00158348,KY,37.3333,-82.5833
USC00158432,KY,38.4947,-83.0183
USC00158446,KY,38.7744,-84.9672
USC00158551,KY,36.9383,-83.3011
USC00158555,KY,37.0683,-88.7725
USC00158709,KY,36.7333,-84.15
USC00158714,KY,38.6586,-84.6106
USC00158824,KY,37.1842,-86.6353
USC00160007,LA,29.9689,-92.1169
USC00160012,LA,30.4586,-90.0975
USC00160016,LA,30.4714,-90.0436
USC00160021,LA,30.4372,-90.0519
USC00160098,LA,31.3206,-92.4611
USC00160103,LA,31.2489,-92.4489
USC00160205,LA,30.7094,-90.525
USC00160238,LA,30.9644,-89.815
USC00160277,LA,32.5511,-92.9186
USC00160349,LA,32.1633,-93.1331
USC00160462,LA,30.5669,-91.1633
USC00160537,LA,32.7692,-92.0056
USC00160546,LA,30.5586,-91.0342
USC00160548,LA,30.4192,-91.1303
USC00160558,LA,30.4494,-91.0478
USC00160565,LA,30.1328,-91.3228
USC00160617,LA,30.7925,-92.4953
USC00160658,LA,29.9747,-93.0897
USC00160718,LA,32.4508,-93.8372
USC00160800,LA,32.3744,-92.9433
USC00160945,LA,30.7808,-89.8567
USC00161232,LA,31.3944,-92.7164
USC00161235,LA,31.3025,-92.73
USC00161246,LA,30.3919,-91.2711
USC00161287,LA,30.9594,-92.1786
USC00161365,LA,30.2817,-91.6911
USC00161411,LA,32.5133,-92.3486
USC00161535,LA,30.3161,-92.0483
USC00161565,LA,30.1981,-91.1256
USC00161866,LA,31.7236,-91.5408
USC00161891,LA,30.8544,-91.0092
USC00161899,LA,30.8178,-90.9733
USC00161941,LA,31.5183,-92.7142
USC00161979,LA,32.1667,-92.1072
USC00162002,LA,29.9953,-90.8178
USC00162121,LA,32.8869,-93.4569
USC00162145,LA,31.9944,-93.3764
USC00162151,LA,30.5272,-90.1114
USC00162212,LA,30.2408,-92.3478
USC00162350,LA,30.4803,-90.9614
USC00162361,LA,30.4347,-93.4692
USC00162367,LA,30.8428,-93.2869
USC00162534,LA,30.0719,-91.0278
USC00162536,LA,30.0992,-90.9269
USC00162641,LA,30.7414,-93.1386
USC00162800,LA,30.85,-92.7833
USC00162812,LA,31.1042,-92.705
USC00162981,LA,30.4917,-92.4303
USC00163079,LA,32.775,-92.4075
USC00163165,LA,30.5506,-90.1919
USC00163313,LA,29.8233,-91.5442
USC00163322,LA,30.8353,-90.1625
USC00163327,LA,30.8186,-90.18
USC00163331,LA,30.7842,-90.2022
USC00163433,LA,29.4631,-90.3072
USC00163695,LA,30.2033,-90.9225
USC00163741,LA,31.4358,-92.8828
USC00163800,LA,30.4192,-92.0439
USC00163804,LA,31.8078,-93.0867
USC00163807,LA,29.2414,-89.9914
USC00163829,LA,29.9169,-90.0617
USC00163867,LA,30.5589,-90.9855
USC00163877,LA,32.4175,-94.0003
USC00163979,LA,29.8894,-93.4019
USC00164030,LA,30.5031,-90.3772
USC00164034,LA,30.4839,-90.4731
USC00164050,LA,31.9158,-93.3183
USC00164131,LA,32.9683,-93.1297
USC00164288,LA,31.3747,-93.3911
USC00164355,LA,32.81,-93.0625
USC00164398,LA,32.4508,-93.8372
USC00164407,LA,29.5858,-90.7303
USC00164573,LA,30.8331,-91.1261
USC00164592,LA,32.3492,-93.2014
USC00164674,LA,29.9592,-91.7108
USC00164696,LA,31.6661,-92.2006
USC00164700,LA,30.2003,-92.6642
USC00164732,LA,32.255,-92.6544
USC00164739,LA,31.4825,-91.8628
USC00164775,LA,29.9942,-92.2825
USC00164816,LA,32.355,-93.8619
USC00164859,LA,30.9433,-90.5117
USC00165021,LA,30.2192,-92.065
USC00165065,LA,30.0031,-92.7808
USC00165072,LA,30.3014,-93.2689
USC00165074,LA,30.2544,-93.2186
USC00165076,LA,30.2142,-93.2494
USC00165090,LA,32.8067,-91.173
USC00165146,LA,31.3731,-91.9053
USC00165266,LA,31.1417,-93.2397
USC00165287,LA,31.0517,-93.2789
USC00165296,LA,29.7856,-92.2047
USC00165430,LA,30.9336,-90.57
USC00165438,LA,30.5197,-90.7544
USC00165522,LA,31.9672,-94.0003
USC00165527,LA,31.9833,-93.95
USC00165610,LA,30.0306,-89.9636
USC00165620,LA,30.3644,-91.1672
USC00165624,LA,29.5814,-89.8222
USC00165630,LA,31.1783,-92.4108
USC00165783,LA,30.0389,-90.6936
USC00165874,LA,32.0389,-93.7053
USC00165892,LA,31.5769,-93.4817
USC00165896,LA,31.5119,-93.62
USC00165908,LA,32.8167,-92.1667
USC00165926,LA,29.7853,-90.1158
USC00165935,LA,32.0775,-93.2167
USC00166244,LA,32.6053,-93.2947
USC00166314,LA,32.5342,-92.0669
USC00166364,LA,32.705,-93.9608
USC00166394,LA,29.6833,-91.1761
USC00166431,LA,30.2944,-93.2078
USC00166434,LA,30.3392,-93.215
USC00166466,LA,30.9503,-90.3061
USC00166582,LA,31.7722,-93.0956
USC00166584,LA,31.8142,-93.0856
USC00166657,LA,30.0375,-91.8839
USC00166666,LA,29.9508,-90.0511
USC00166686,LA,30.7267,-91.3672
USC00166836,LA,30.8214,-92.6697
USC00166866,LA,32.8642,-91.38
USC00166868,LA,32.6228,-91.7764
USC00166911,LA,30.7531,-90.9939
USC00166938,LA,30.6036,-92.7739
USC00166968,LA,30.2869,-93.1444
USC00166978,LA,31.8922,-92.2422
USC00166995,LA,30.5081,-92.0925
USC00167096,LA,29.7892,-90.4286
USC00167304,LA,30.7111,-90.7525
USC00167312,LA,32.7547,-91.535
USC00167344,LA,32.9081,-93.7956
USC00167366,LA,30.3214,-91.2517
USC00167425,LA,30.415,-90.3811
USC00167448,LA,30.4508,-91.2183
USC00167691,LA,32.4936,-91.7486
USC00167729,LA,31.2542,-91.9592
USC00167732,LA,31.1872,-92.2906
USC00167738,LA,32.4219,-93.6381
USC00167767,LA,30.0564,-90.5803
USC00167924,LA,32.3556,-93.6425
USC00167932,LA,29.7286,-92.8181
USC00168046,LA,30.9461,-93.2789
USC00168067,LA,32.5344,-92.6889
USC00168094,LA,32.3589,-93.1428
USC00168108,LA,29.8722,-89.83
USC00168136,LA,30.7775,-91.3769
USC00168139,LA,30.2725,-91.0994
USC00168163,LA,31.9497,-91.2336
USC00168181,LA,30.0858,-91.8694
USC00168405,LA,30.85,-89.9833
USC00168436,LA,32.5158,-93.7447
USC00168444,LA,32.3919,-93.7803
USC00168448,LA,32.4514,-93.8417
USC00168539,LA,30.265,-89.7697
USC00168543,LA,30.3433,-89.8222
USC00168669,LA,32.9006,-92.5714
USC00168785,LA,32.7025,-92.0814
USC00168831,LA,30.2383,-93.3447
USC00168861,LA,30.6433,-89.9239
USC00168906,LA,30.5225,-89.8742
USC00168923,LA,32.3994,-91.1842
USC00168941,LA,29.91,-90.0342
USC00169013,LA,29.7758,-90.78
USC00169074,LA,31.2,-93.5697
USC00169357,LA,31.5653,-91.4333
USC00169369,LA,30.695,-92.2664
USC00169392,LA,32.9033,-93.9819
USC00169480,LA,30.5622,-90.9214
USC00169631,LA,32.46,-92.1483
USC00169803,LA,31.9622,-92.6561
USC00169804,LA,32.1411,-91.7089
USC00169806,LA,32.0997,-91.7022
USC00169809,LA,32.0294,-92.6553
USC00169930,LA,30.6814,-91.125
USC00170100,ME,44.3739,-68.2592
USC00170177,ME,44.4822,-69.4836
USC00170200,ME,47.0886,-69.025
USC00170217,ME,44.6528,-70.7928
USC00170398,ME,45.2883,-69.1467
USC00170409,ME,43.9317,-69.8564
USC00170480,ME,44.4394,-68.9892
USC00170600,ME,45.0706,-69.9044
USC00170655,ME,45.2669,-69.5839
USC00170814,ME,45.6603,-69.812
USC00170833,ME,46.4283,-67.8442
USC00171131,ME,43.2356,-70.635
USC00171472,ME,46.6106,-69.5219
USC00171628,ME,44.9197,-69.2417
USC00171833,ME,45.6611,-67.8614
USC00171975,ME,45.1872,-69.1839
USC00172048,ME,43.9869,-70.055
USC00172238,ME,43.8786,-70.7539
USC00172426,ME,44.9067,-66.9919
USC00172602,ME,43.1025,-70.7731
USC00172620,ME,44.5333,-68.4333
USC00172623,ME,44.4933,-68.4583
USC00172700,ME,45.2172,-70.4825
USC00172765,ME,44.6889,-70.1567
USC00172878,ME,47.2386,-68.6136
USC00173046,ME,44.2203,-69.7889
USC00173261,ME,45.1775,-67.7742
USC00173295,ME,43.8925,-70.2544
USC00173353,ME,45.4667,-69.5833
USC00173417,ME,45.1703,-69.3817
USC00173567,ME,44.9442,-69.5458
USC00173570,ME,44.3744,-70.3161
USC00173588,ME,45.4589,-69.8631
USC00173862,ME,43.6478,-70.675
USC00173944,ME,46.2061,-67.8417
USC00174086,ME,45.6233,-70.255
USC00174183,ME,44.6439,-67.6475
USC00174193,ME,43.3606,-70.4697
USC00174324,ME,44.9656,-70.1711
USC00174566,ME,44.1,-70.2167
USC00174683,ME,44.3753,-68.5125
USC00174745,ME,44.4717,-70.1594
USC00174781,ME,45.2219,-70.1983
USC00174817,ME,44.1569,-70.8944
USC00174878,ME,44.72,-67.4539
USC00174927,ME,44.7983,-69.8878
USC00175261,ME,44.7931,-70.9167
USC00175304,ME,45.6503,-68.705
USC00175347,ME,45.2564,-69.01
USC00175460,ME,45.5869,-69.7161
USC00175675,ME,44.0461,-69.5367
USC00175736,ME,44.6353,-70.0003
USC00176011,ME,43.8792,-70.6328
USC00176060,ME,44.2194,-70.6036
USC00176430,ME,44.8992,-68.6744
USC00176594,ME,46.0267,-68.5
USC00176705,ME,44.8167,-70.35
USC00176707,ME,44.8297,-70.3936
USC00176721,ME,45.8944,-69.9647
USC00176856,ME,44.0069,-70.3608
USC00176875,ME,46.7925,-68.4772
USC00176881,ME,43.9186,-69.2622
USC00176937,ME,46.6539,-68.0089
USC00177037,ME,44.9892,-70.6719
USC00177039,ME,44.9894,-70.6722
USC00177174,ME,45.8833,-69.1833
USC00177238,ME,45.0853,-67.1203
USC00177325,ME,44.5308,-70.5372
USC00177479,ME,43.4569,-70.7803
USC00177654,ME,45.2536,-69.2278
USC00178353,ME,45.4,-68.1667
USC00178792,ME,45.4353,-67.7214
USC00178817,ME,44.2822,-70.2561
USC00178965,ME,47.1664,-67.9397
USC00178974,ME,45.5608,-67.4303
USC00179151,ME,44.5272,-69.6544
USC00179294,ME,44.9511,-67.6664
USC00179314,ME,43.6878,-70.6128
USC00179538,ME,44.3333,-70.5833
USC00179547,ME,43.8881,-69.7089
USC00179593,ME,44.1925,-69.1461
USC00179891,ME,45.1569,-67.4044
USC00180193,MD,38.9936,-76.5075
USC00180335,MD,38.0722,-75.2128
USC00180700,MD,39.0303,-76.9314
USC00180732,MD,39.5,-76.3833
USC00181530,MD,39.6453,-77.4831
USC00181750,MD,39.2167,-76.0519
USC00181862,MD,39.2553,-76.9286
USC00181995,MD,38.9833,-76.95
USC00182060,MD,39.6558,-76.1756
USC00182282,MD,39.6419,-78.7561
USC00182325,MD,38.9344,-77.1022
USC00182335,MD,39.2667,-77.2333
USC00182336,MD,39.2525,-77.2192
USC00182770,MD,39.6667,-77.55
USC00182906,MD,39.6811,-77.2914
USC00183348,MD,39.4161,-77.4389
USC00183353,MD,39.4344,-77.3919
USC00183415,MD,39.66,-78.9358
USC00183675,MD,38.9689,-76.8042
USC00184030,MD,39.6969,-78.1775
USC00185080,MD,38.5333,-77
USC00185111,MD,39.0847,-76.9003
USC00185832,MD,39.5833,-79.3667
USC00185865,MD,38.4617,-76.6992
USC00185894,MD,39.6,-79.0833
USC00185934,MD,39.7194,-76.8028
USC00186350,MD,38.9133,-76.97
USC00186620,MD,39.4133,-79.4
USC00186770,MD,38.6833,-76.6667
USC00186800,MD,38.7853,-76.9947
USC00187272,MD,39.04,-77.2542
USC00187330,MD,38.2122,-75.6822
USC00187705,MD,39.1008,-77.1486
USC00187806,MD,38.7144,-76.1897
USC00188000,MD,38.365,-75.5892
USC00188065,MD,39.5103,-79.14
USC00188207,MD,39.3983,-77.7211
USC00188371,MD,39.6633,-77.5828
USC00188380,MD,38.2364,-75.3789
USC00189030,MD,39.45,-77.1833
USC00189070,MD,38.8519,-76.7683
USC00189140,MD,38.4875,-75.8211
USC00189440,MD,39.5736,-76.9883
USC00189570,MD,39.6039,-77.8358
USC00189750,MD,39.3333,-76.8667
USC00190120,MA,42.3861,-72.5375
USC00190190,MA,42.6178,-71.9158
USC00190192,MA,42.6617,-71.9358
USC00190213,MA,42.5133,-72.8508
USC00190408,MA,42.4283,-72.0275
USC00190535,MA,42.4833,-71.2833
USC00190551,MA,42.2333,-70.8167
USC00190562,MA,42.2794,-72.3483
USC00190593,MA,42.5881,-70.8372
USC00190666,MA,42.6325,-72.1233
USC00190759,MA,42.1333,-72.9333
USC00190840,MA,41.9539,-70.9572
USC00190860,MA,42.0478,-71.005
USC00190998,MA,42.1164,-71.9075
USC00191386,MA,41.6569,-69.9589
USC00191436,MA,42.3833,-72.85
USC00191611,MA,42.6667,-72.7
USC00192107,MA,42.1103,-72.1269
USC00192451,MA,41.7653,-70.6697
USC00192501,MA,41.3853,-70.5181
USC00192997,MA,42.0792,-71.4094
USC00193052,MA,42.5833,-71.9833
USC00193213,MA,42.2167,-73.35
USC00193229,MA,42.5719,-72.5975
USC00193276,MA,42.7467,-71.0425
USC00193401,MA,42.35,-72.2
USC00193405,MA,42.3333,-72.25
USC00193471,MA,41.6167,-70.5333
USC00193505,MA,42.7594,-71.0603
USC00193549,MA,42.6667,-72.8167
USC00193624,MA,42.2269,-70.9125
USC00193702,MA,42.2,-72.6
USC00193821,MA,41.665,-70.3039
USC00193876,MA,42.6647,-70.8658
USC00193890,MA,42.3031,-71.1239
USC00193985,MA,42.2833,-72.8667
USC00194075,MA,42.55,-73.2333
USC00194105,MA,42.6992,-71.1658
USC00194131,MA,42.3356,-73.2506
USC00194313,MA,42.6408,-71.3636
USC00194502,MA,42.5008,-70.8644
USC00194580,MA,42.4292,-71.4425
USC00194711,MA,41.8819,-70.9086
USC00194744,MA,42.5947,-71.0208
USC00194760,MA,42.1619,-71.5117
USC00195175,MA,42.2825,-71.3439
USC00195246,MA,41.6333,-70.9333
USC00195285,MA,42.8633,-70.8997
USC00195306,MA,42.45,-72.3333
USC00195524,MA,42.115,-71.6758
USC00195984,MA,41.9928,-71.1667
USC00196245,MA,42.5333,-70.9833
USC00196435,MA,42.5167,-72.9167
USC00196486,MA,41.9819,-70.6961
USC00196783,MA,42.5242,-71.1264
USC00196938,MA,41.785,-70.9175
USC00197627,MA,42.0583,-72.0722
USC00198278,MA,42.4444,-72.5528
USC00198367,MA,41.9003,-71.0658
USC00198573,MA,42.64,-72.2244
USC00198757,MA,42.1608,-71.2461
USC00198793,MA,42.2622,-72.2483
USC00199193,MA,42.0931,-72.8036
USC00199316,MA,42.1333,-71.4333
USC00199371,MA,42.1819,-73.2236
USC00199972,MA,42.3869,-72.9211
USC00200032,MI,41.9164,-84.0158
USC00200089,MI,46.6447,-88.4811
USC00200094,MI,42.2486,-84.7736
USC00200106,MI,42.6158,-82.5436
USC00200128,MI,42.58,-85.7892
USC00200146,MI,43.3864,-84.6492
USC00200228,MI,42.2417,-83.6933
USC00200230,MI,42.2947,-83.7108
USC00200342,MI,44.9933,-84.1625
USC00200417,MI,43.8081,-82.9939
USC00200446,MI,43.9006,-85.8506
USC00200632,MI,43.8797,-84.4742
USC00200718,MI,46.5869,-89.5475
USC00200758,MI,44.5317,-86.1311
USC00200770,MI,46.8325,-87.7503
USC00200779,MI,43.7072,-85.4822
USC00200842,MI,41.8242,-83.8706
USC00200864,MI,42.3842,-85.9625
USC00200925,MI,45.1672,-84.9139
USC00201238,MI,43.0481,-82.9239
USC00201299,MI,43.4839,-83.3919
USC00201343,MI,43.9417,-83.2669
USC00201361,MI,43.5861,-83.1805
USC00201435,MI,46.4992,-87.845
USC00201439,MI,46.5192,-87.9858
USC00201468,MI,45.3172,-85.2672
USC00201476,MI,44.5503,-84.8258
USC00201486,MI,46.3414,-86.9242
USC00201492,MI,45.6528,-84.4725
USC00201502,MI,42.3264,-84.0133
USC00201522,MI,43.1936,-84.1114
USC00201675,MI,41.9622,-84.9925
USC00201802,MI,45.8269,-87.1589
USC00201818,MI,42.9986,-84.0744
USC00201896,MI,45.6414,-85.0142
USC00202015,MI,42.3194,-83.2378
USC00202016,MI,42.3469,-83.1736
USC00202094,MI,45.9983,-83.9014
USC00202140,MI,42.6408,-84.6497
USC00202250,MI,41.9856,-86.1319
USC00202308,MI,41.9553,-83.6489
USC00202328,MI,42.9269,-83.9894
USC00202381,MI,45.1519,-85.1322
USC00202395,MI,42.6742,-84.485
USC00202423,MI,44.2839,-83.5036
USC00202427,MI,42.4589,-82.9439
USC00202437,MI,42.5175,-84.6531
USC00202445,MI,42.0147,-86.2408
USC00202503,MI,45.1806,-85.1992
USC00202631,MI,43.6156,-83.845
USC00202691,MI,42.4669,-83.3625
USC00202788,MI,44.565,-85.4133
USC00202804,MI,43.9158,-83.0831
USC00202851,MI,43.0378,-83.7694
USC00202984,MI,44.6481,-86.21
USC00203078,MI,45.8981,-86.5483
USC00203096,MI,45.0303,-84.6781
USC00203099,MI,44.9072,-84.7189
USC00203188,MI,44.5358,-83.7022
USC00203268,MI,45.8806,-87.0911
USC00203278,MI,42.9164,-83.5097
USC00203290,MI,43.0622,-86.2244
USC00203295,MI,43.0608,-86.2047
USC00203306,MI,42.7631,-84.7622
USC00203391,MI,44.6542,-84.6994
USC00203429,MI,43.2025,-85.2422
USC00203477,MI,42.4078,-82.8892
USC00203504,MI,42.3833,-85.3828
USC00203529,MI,44.4633,-83.7217
USC00203585,MI,43.8322,-82.6428
USC00203628,MI,44.6819,-83.2808
USC00203632,MI,43.6747,-86.4239
USC00203639,MI,46.4908,-87.355
USC00203661,MI,42.6422,-85.2875
USC00203712,MI,42.4344,-83.9858
USC00203744,MI,46.665,-88.375
USC00203769,MI,43.5908,-86.1056
USC00203823,MI,41.9353,-84.6411
USC00203858,MI,42.7989,-86.205
USC00203930,MI,44.3122,-84.7747
USC00203932,MI,44.3119,-84.8922
USC00203947,MI,42.5939,-83.9325
USC00203969,MI,41.8483,-84.2939
USC00204078,MI,42.9531,-85.0778
USC00204090,MI,45.7858,-88.0842
USC00204104,MI,46.4656,-90.1892
USC00204130,MI,46.4911,-87.6894
USC00204257,MI,44.7281,-85.1728
USC00204258,MI,44.5897,-85.0486
USC00204320,MI,43.1994,-85.7717
USC00204399,MI,44.5694,-85.5722
USC00204502,MI,44.3089,-85.205
USC00204655,MI,43.0608,-83.3075
USC00204659,MI,43.0581,-83.3606
USC00204793,MI,42.8133,-83.8039
USC00204808,MI,43.2631,-82.5328
USC00204939,MI,42.925,-85.3428
USC00204944,MI,42.9292,-85.3403
USC00204954,MI,43.9067,-86.3942
USC00204967,MI,44.42,-84.0233
USC00205050,MI,42.1508,-84.0236
USC00205065,MI,44.2114,-86.2939
USC00205073,MI,45.9511,-86.2514
USC00205097,MI,44.855,-85.8353
USC00205168,MI,43.3308,-83.0664
USC00205406,MI,46.5453,-88.18
USC00205434,MI,43.6089,-84.2011
USC00205451,MI,42.0811,-83.6769
USC00205452,MI,42.5794,-83.6844
USC00205531,MI,44.6614,-84.1317
USC00205533,MI,44.6467,-84.1158
USC00205558,MI,41.9139,-83.3942
USC00205567,MI,43.4614,-86.4175
USC00205591,MI,45.9903,-84.8361
USC00205603,MI,41.7217,-84.2147
USC00205662,MI,43.5858,-84.7697
USC00205690,MI,46.4122,-86.6625
USC00205807,MI,42.6503,-82.8045
USC00205822,MI,41.9497,-83.28
USC00205892,MI,41.8406,-86.2658
USC00206007,MI,45.1322,-85.6472
USC00206012,MI,44.8831,-85.6753
USC00206158,MI,44.9214,-85.5161
USC00206184,MI,45.4108,-84.2233
USC00206220,MI,46.8342,-89.2075
USC00206228,MI,46.8375,-89.4833
USC00206300,MI,43.0161,-84.18
USC00206442,MI,45.5719,-84.7858
USC00206507,MI,45.3725,-84.9767
USC00206510,MI,45.3614,-84.9511
USC00206583,MI,46.1864,-84.3239
USC00206587,MI,43.8567,-83.9561
USC00206658,MI,42.6389,-83.2556
USC00206662,MI,44.0469,-82.9703
USC00206663,MI,43.9483,-82.7142
USC00206680,MI,42.975,-82.4194
USC00206982,MI,42.8783,-82.7958
USC00207094,MI,45.4169,-83.8158
USC00207190,MI,46.2964,-84.5761
USC00207222,MI,43.4122,-83.9561
USC00207274,MI,45.8489,-84.7228
USC00207280,MI,43.0114,-84.5542
USC00207308,MI,42.1611,-83.7819
USC00207312,MI,42.1236,-83.82
USC00207350,MI,43.4194,-82.8192
USC00207364,MI,46.4867,-84.4089
USC00207419,MI,43.7319,-83.4592
USC00207684,MI,44.6392,-85.325
USC00207690,MI,42.4014,-86.2833
USC00207742,MI,45.7019,-87.5256
USC00207812,MI,46.0556,-88.6275
USC00207820,MI,43.9472,-84.0378
USC00207867,MI,45.3903,-87.7025
USC00208043,MI,46.6014,-85.2239
USC00208080,MI,42.0028,-83.9336
USC00208184,MI,41.9297,-85.6383
USC00208202,MI,42.0283,-84.1108
USC00208249,MI,44.7608,-85.6442
USC00208293,MI,46.1989,-85.0728
USC00208345,MI,46.8831,-88.8608
USC00208417,MI,45.1703,-84.4397
USC00208443,MI,43.3656,-83.5828
USC00208468,MI,43.3925,-84.9092
USC00208680,MI,46.2778,-89.1742
USC00208706,MI,46.51,-88.6664
USC00208772,MI,44.2586,-85.9394
USC00208774,MI,44.2294,-85.9572
USC00208779,MI,42.5414,-83.3431
USC00208800,MI,44.2542,-84.2011
USC00208890,MI,43.5492,-85.5842
USC00208920,MI,46.7531,-84.9789
USC00208941,MI,42.6981,-83.4717
USC00208972,MI,42.4356,-83.7831
USC00209006,MI,42.7103,-84.2503
USC00209110,MI,42.2011,-83.1686
USC00209188,MI,43.1447,-82.8011
USC00210018,MN,47.2992,-96.5161
USC00210050,MN,48.3006,-95.9817
USC00210059,MN,46.5258,-93.6675
USC00210075,MN,43.6064,-93.3019
USC00210146,MN,44.0633,-92.0397
USC00210157,MN,43.8836,-94.1667
USC00210190,MN,45.2533,-93.2928
