Commodity,Year,Value,State,DomainId,DomainCat,Unit,ProdPractice
OATS,2002,62.50000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,ALASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,35.30000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,18.90000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,83.00000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,51.90000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,119.00000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,172.70000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,126.90000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,56.40000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,48.90000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,42.20000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,62.20000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,.00000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,48.10000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,55.20000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,62.30000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,45.70000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,87.80000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,136.10000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,138.20000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,45.50000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,CONNECTICUT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,125.90000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,79.30000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,67.20000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,53.50000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2012,129.10000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,.00000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,60.50000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,.00000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,.00000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,42.00000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,36.20000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,63.20000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,60.70000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,87.20000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,122.50000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,21.60000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,127.00000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,68.50000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,19.90000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,.00000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,60.60000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,61.20000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,42.10000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,87.20000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,46.90000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,34.70000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,84.20000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,23.40000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,52.20000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2012,139.40000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2012,71.40000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,59.40000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,.00000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,.00000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,53.20000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,51.30000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,.00000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,95.00000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,37.30000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,18.90000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,37.80000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,27.10000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,36.90000,SOUTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,58.30000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,56.50000,WEST VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,.00000,WEST VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,116.10000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,61.90000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,93.20000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,112.70000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,167.60000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,23.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2002,38.30000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,43.80000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,58.70000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2002,47.90000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,82.70000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2012,.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,79.70000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,52.80000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2007,72.70000,IOWA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,47.60000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,43.00000,VIRGINIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,IOWA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,68.70000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2012,45.30000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,68.30000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,43.50000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,46.80000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,93.80000,OREGON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,44.20000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,50.80000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,71.10000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2012,120.30000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,66.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,56.10000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,121.30000,PENNSYLVANIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,85.50000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,.00000,TENNESSEE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,27.00000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,106.50000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2007,66.30000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,166.90000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,58.90000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,55.80000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,77.90000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,61.70000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,.00000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,26.70000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,199.50000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,57.60000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,65.30000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,46.60000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,.00000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,104.70000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,53.20000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,75.00000,ARIZONA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,125.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,39.20000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,40.60000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2007,42.40000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,27.20000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,30.40000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,104.50000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,58.50000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,51.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,115.00000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,57.30000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,35.20000,IDAHO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,.00000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,38.10000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,36.90000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,92.10000,OREGON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2012,58.70000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,79.10000,OREGON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,90.10000,OREGON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,.00000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,42.90000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,71.70000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2012,151.80000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,.00000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2007,91.90000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,59.40000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,34.30000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,52.40000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,163.90000,KENTUCKY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,21.90000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,58.10000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,45.90000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,34.90000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,54.60000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,63.80000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,32.20000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,34.40000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,73.70000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,150.00000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,40.20000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,.00000,UTAH,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2012,.00000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2012,47.40000,INDIANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2007,.00000,OHIO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,117.20000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,40.50000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2012,46.60000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,59.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,55.90000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2002,65.20000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2002,.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2002,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,65.00000,NEW JERSEY,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,34.10000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,31.60000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,61.40000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2012,33.20000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2002,59.90000,WASHINGTON,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,34.80000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,55.00000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,123.40000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,66.40000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2012,79.80000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2012,108.50000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2012,.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,79.10000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,45.00000,IOWA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,36.40000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,103.60000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,54.50000,MISSISSIPPI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,42.90000,US TOTAL,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SOYBEANS,2002,29.90000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2012,52.50000,KANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2007,45.80000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,.00000,MAINE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,103.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2012,119.00000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,.00000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,28.30000,UTAH,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,81.80000,NEVADA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2002,55.60000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,35.30000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SOYBEANS,2002,.00000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,54.30000,NORTH DAKOTA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,29.90000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,57.30000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2007,.00000,NEW HAMPSHIRE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,.00000,MINNESOTA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,89.30000,TEXAS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,170.90000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2007,117.30000,MONTANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,.00000,VERMONT,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,.00000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
OATS,2012,98.60000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2012,18.80000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2012,96.20000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2007,92.20000,MARYLAND,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,.00000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,40.10000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,40.10000,HAWAII,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,50.70000,ILLINOIS,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
WHEAT,2007,90.60000,CALIFORNIA,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
CORN,2012,.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2012,51.80000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2012,63.00000,NEW MEXICO,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
SORGHUM,2002,.00000,FLORIDA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,24.30000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,130.20000,NEBRASKA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
SORGHUM,2007,82.70000,IOWA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SORGHUM,2007,50.80000,OKLAHOMA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2002,46.70000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,65.70000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
BARLEY,2002,77.80000,DELAWARE,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2002,43.40000,MICHIGAN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
BARLEY,2007,47.30000,WYOMING,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,37.90000,GEORGIA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,48.40000,MISSOURI,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
OATS,2007,51.00000,NORTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
CORN,2002,.00000,MASSACHUSETTS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
WHEAT,2007,53.50000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2002,154.50000,WISCONSIN,341,9679,BU / ACRE,"IRRIGATED, ENTIRE CROP"
OATS,2002,.00000,ARKANSAS,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
CORN,2007,89.00000,SOUTH CAROLINA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
SOYBEANS,2007,40.80000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
BARLEY,2007,36.10000,COLORADO,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,45.60000,LOUISIANA,341,9679,BU / ACRE,"IRRIGATED, PART OF CROP"
WHEAT,2002,57.60000,NEW YORK,341,9679,BU / ACRE,"IRRIGATED, NONE OF CROP"
